Site,Occasion,Deer_Count,Coyote_Count,distance,lon,lat,Site_Number,Habitat_Type,o.date,monthfire,Effort
Site33,o11,NA,NA,18.7,-118.9478724,34.0491028,33,Control,2014-11-10,19.9,0
Site33,o12,NA,NA,18.7,-118.9478724,34.0491028,33,Control,2014-12-10,21,0
Site33,o13,NA,NA,18.7,-118.9478724,34.0491028,33,Control,2015-01-09,22,0
Site33,o14,NA,NA,18.7,-118.9478724,34.0491028,33,Control,2015-02-08,23.1,0
Site33,o15,NA,NA,18.7,-118.9478724,34.0491028,33,Control,2015-03-10,24.2,0
Site33,o16,NA,NA,18.7,-118.9478724,34.0491028,33,Control,2015-04-09,25.2,0
Site33,o17,NA,NA,18.7,-118.9478724,34.0491028,33,Control,2015-05-09,26.3,0
Site33,o18,NA,NA,18.7,-118.9478724,34.0491028,33,Control,2015-06-08,27.4,0
Site33,o19,NA,NA,18.7,-118.9478724,34.0491028,33,Control,2015-07-08,28.5,0
Site33,o20,NA,NA,18.7,-118.9478724,34.0491028,33,Control,2015-08-07,29.5,0
Site34,o1,NA,NA,1878.7,-118.9948317,34.12495151,34,Control,2014-01-14,9.2,0
Site34,o2,NA,NA,1878.7,-118.9948317,34.12495151,34,Control,2014-02-13,10.2,0
Site34,o3,NA,NA,1878.7,-118.9948317,34.12495151,34,Control,2014-03-15,11.3,0
Site34,o4,NA,NA,1878.7,-118.9948317,34.12495151,34,Control,2014-04-14,12.4,0
Site34,o5,NA,NA,1878.7,-118.9948317,34.12495151,34,Control,2014-05-14,13.5,0
Site34,o6,NA,NA,1878.7,-118.9948317,34.12495151,34,Control,2014-06-13,14.5,0
Site34,o7,NA,NA,1878.7,-118.9948317,34.12495151,34,Control,2014-07-13,15.6,0
Site34,o8,NA,NA,1878.7,-118.9948317,34.12495151,34,Control,2014-08-12,16.7,0
Site34,o9,NA,NA,1878.7,-118.9948317,34.12495151,34,Control,2014-09-11,17.8,0
Site34,o10,0,0,1878.7,-118.9948317,34.12495151,34,Control,2014-10-11,18.8,29
Site34,o11,0,0,1878.7,-118.9948317,34.12495151,34,Control,2014-11-10,19.9,30
Site34,o12,0,0,1878.7,-118.9948317,34.12495151,34,Control,2014-12-10,21,30
Site34,o13,0,0,1878.7,-118.9948317,34.12495151,34,Control,2015-01-09,22,30
Site34,o14,0,0,1878.7,-118.9948317,34.12495151,34,Control,2015-02-08,23.1,30
Site34,o15,0,0,1878.7,-118.9948317,34.12495151,34,Control,2015-03-10,24.2,30
Site34,o16,0,0,1878.7,-118.9948317,34.12495151,34,Control,2015-04-09,25.2,25
Site34,o17,NA,NA,1878.7,-118.9948317,34.12495151,34,Control,2015-05-09,26.3,0
Site34,o18,NA,NA,1878.7,-118.9948317,34.12495151,34,Control,2015-06-08,27.4,0
Site34,o19,NA,NA,1878.7,-118.9948317,34.12495151,34,Control,2015-07-08,28.5,0
Site34,o20,NA,NA,1878.7,-118.9948317,34.12495151,34,Control,2015-08-07,29.5,0
Site35,o1,NA,NA,1141.8,-118.9395067,34.0745255,35,Control,2014-01-14,9.2,0
Site35,o2,NA,NA,1141.8,-118.9395067,34.0745255,35,Control,2014-02-13,10.2,0
Site35,o3,NA,NA,1141.8,-118.9395067,34.0745255,35,Control,2014-03-15,11.3,0
Site35,o4,NA,NA,1141.8,-118.9395067,34.0745255,35,Control,2014-04-14,12.4,0
Site35,o5,NA,NA,1141.8,-118.9395067,34.0745255,35,Control,2014-05-14,13.5,0
Site35,o6,NA,NA,1141.8,-118.9395067,34.0745255,35,Control,2014-06-13,14.5,0
Site35,o7,NA,NA,1141.8,-118.9395067,34.0745255,35,Control,2014-07-13,15.6,0
Site35,o8,0,0,1141.8,-118.9395067,34.0745255,35,Control,2014-08-12,16.7,6
Site35,o9,1,0,1141.8,-118.9395067,34.0745255,35,Control,2014-09-11,17.8,30
Site35,o10,0,0,1141.8,-118.9395067,34.0745255,35,Control,2014-10-11,18.8,30
Site35,o11,0,0,1141.8,-118.9395067,34.0745255,35,Control,2014-11-10,19.9,30
Site35,o12,0,0,1141.8,-118.9395067,34.0745255,35,Control,2014-12-10,21,30
Site35,o13,0,0,1141.8,-118.9395067,34.0745255,35,Control,2015-01-09,22,30
Site35,o14,0,0,1141.8,-118.9395067,34.0745255,35,Control,2015-02-08,23.1,30
Site35,o15,0,1,1141.8,-118.9395067,34.0745255,35,Control,2015-03-10,24.2,17
Site35,o16,NA,NA,1141.8,-118.9395067,34.0745255,35,Control,2015-04-09,25.2,0
Site35,o17,NA,NA,1141.8,-118.9395067,34.0745255,35,Control,2015-05-09,26.3,0
Site35,o18,NA,NA,1141.8,-118.9395067,34.0745255,35,Control,2015-06-08,27.4,0
Site35,o19,NA,NA,1141.8,-118.9395067,34.0745255,35,Control,2015-07-08,28.5,0
Site35,o20,NA,NA,1141.8,-118.9395067,34.0745255,35,Control,2015-08-07,29.5,0
Site37,o1,NA,NA,734.6,-119.0301062,34.10567498,37,Burned,2014-01-14,9.2,0
Site37,o2,NA,NA,734.6,-119.0301062,34.10567498,37,Burned,2014-02-13,10.2,0
Site37,o3,NA,NA,734.6,-119.0301062,34.10567498,37,Burned,2014-03-15,11.3,0
Site37,o4,NA,NA,734.6,-119.0301062,34.10567498,37,Burned,2014-04-14,12.4,0
Site37,o5,NA,NA,734.6,-119.0301062,34.10567498,37,Burned,2014-05-14,13.5,0
Site37,o6,NA,NA,734.6,-119.0301062,34.10567498,37,Burned,2014-06-13,14.5,0
Site37,o7,NA,NA,734.6,-119.0301062,34.10567498,37,Burned,2014-07-13,15.6,0
Site37,o8,NA,NA,734.6,-119.0301062,34.10567498,37,Burned,2014-08-12,16.7,0
Site37,o9,NA,NA,734.6,-119.0301062,34.10567498,37,Burned,2014-09-11,17.8,0
Site37,o10,NA,NA,734.6,-119.0301062,34.10567498,37,Burned,2014-10-11,18.8,0
Site37,o11,NA,NA,734.6,-119.0301062,34.10567498,37,Burned,2014-11-10,19.9,0
Site37,o12,1,1,734.6,-119.0301062,34.10567498,37,Burned,2014-12-10,21,22
Site37,o13,0,0,734.6,-119.0301062,34.10567498,37,Burned,2015-01-09,22,29
Site37,o14,NA,NA,734.6,-119.0301062,34.10567498,37,Burned,2015-02-08,23.1,0
Site37,o15,NA,NA,734.6,-119.0301062,34.10567498,37,Burned,2015-03-10,24.2,0
Site37,o16,NA,NA,734.6,-119.0301062,34.10567498,37,Burned,2015-04-09,25.2,0
Site37,o17,NA,NA,734.6,-119.0301062,34.10567498,37,Burned,2015-05-09,26.3,0
Site37,o18,NA,NA,734.6,-119.0301062,34.10567498,37,Burned,2015-06-08,27.4,0
Site37,o19,NA,NA,734.6,-119.0301062,34.10567498,37,Burned,2015-07-08,28.5,0
Site37,o20,NA,NA,734.6,-119.0301062,34.10567498,37,Burned,2015-08-07,29.5,0
Site38,o1,NA,NA,480,-119.036436,34.1057009,38,Burned,2014-01-14,9.2,0
Site38,o2,NA,NA,480,-119.036436,34.1057009,38,Burned,2014-02-13,10.2,0
Site38,o3,NA,NA,480,-119.036436,34.1057009,38,Burned,2014-03-15,11.3,0
Site38,o4,NA,NA,480,-119.036436,34.1057009,38,Burned,2014-04-14,12.4,0
Site38,o5,NA,NA,480,-119.036436,34.1057009,38,Burned,2014-05-14,13.5,0
Site38,o6,NA,NA,480,-119.036436,34.1057009,38,Burned,2014-06-13,14.5,0
Site38,o7,NA,NA,480,-119.036436,34.1057009,38,Burned,2014-07-13,15.6,0
Site38,o8,NA,NA,480,-119.036436,34.1057009,38,Burned,2014-08-12,16.7,0
Site38,o9,NA,NA,480,-119.036436,34.1057009,38,Burned,2014-09-11,17.8,0
Site38,o10,NA,NA,480,-119.036436,34.1057009,38,Burned,2014-10-11,18.8,0
Site38,o11,NA,NA,480,-119.036436,34.1057009,38,Burned,2014-11-10,19.9,0
Site38,o12,NA,NA,480,-119.036436,34.1057009,38,Burned,2014-12-10,21,0
Site38,o13,NA,NA,480,-119.036436,34.1057009,38,Burned,2015-01-09,22,0
Site38,o14,1,0,480,-119.036436,34.1057009,38,Burned,2015-02-08,23.1,24
Site38,o15,0,0,480,-119.036436,34.1057009,38,Burned,2015-03-10,24.2,6
Site38,o16,NA,NA,480,-119.036436,34.1057009,38,Burned,2015-04-09,25.2,0
Site38,o17,NA,NA,480,-119.036436,34.1057009,38,Burned,2015-05-09,26.3,0
Site38,o18,NA,NA,480,-119.036436,34.1057009,38,Burned,2015-06-08,27.4,0
Site38,o19,NA,NA,480,-119.036436,34.1057009,38,Burned,2015-07-08,28.5,0
Site38,o20,NA,NA,480,-119.036436,34.1057009,38,Burned,2015-08-07,29.5,0
Site39,o1,NA,NA,292.2,-119.0489625,34.11466239,39,Burned,2014-01-14,9.2,0
Site39,o2,NA,NA,292.2,-119.0489625,34.11466239,39,Burned,2014-02-13,10.2,0
Site39,o3,NA,NA,292.2,-119.0489625,34.11466239,39,Burned,2014-03-15,11.3,0
Site39,o4,NA,NA,292.2,-119.0489625,34.11466239,39,Burned,2014-04-14,12.4,0
Site39,o5,NA,NA,292.2,-119.0489625,34.11466239,39,Burned,2014-05-14,13.5,0
Site39,o6,NA,NA,292.2,-119.0489625,34.11466239,39,Burned,2014-06-13,14.5,0
Site39,o7,NA,NA,292.2,-119.0489625,34.11466239,39,Burned,2014-07-13,15.6,0
Site39,o8,0,0,292.2,-119.0489625,34.11466239,39,Burned,2014-08-12,16.7,12
Site39,o9,0,1,292.2,-119.0489625,34.11466239,39,Burned,2014-09-11,17.8,30
Site39,o10,0,0,292.2,-119.0489625,34.11466239,39,Burned,2014-10-11,18.8,30
Site39,o11,0,0,292.2,-119.0489625,34.11466239,39,Burned,2014-11-10,19.9,30
Site39,o12,0,0,292.2,-119.0489625,34.11466239,39,Burned,2014-12-10,21,30
Site39,o13,0,0,292.2,-119.0489625,34.11466239,39,Burned,2015-01-09,22,30
Site39,o14,0,0,292.2,-119.0489625,34.11466239,39,Burned,2015-02-08,23.1,27
Site39,o15,NA,NA,292.2,-119.0489625,34.11466239,39,Burned,2015-03-10,24.2,0
Site39,o16,NA,NA,292.2,-119.0489625,34.11466239,39,Burned,2015-04-09,25.2,0
Site39,o17,NA,NA,292.2,-119.0489625,34.11466239,39,Burned,2015-05-09,26.3,0
Site39,o18,NA,NA,292.2,-119.0489625,34.11466239,39,Burned,2015-06-08,27.4,0
Site39,o19,NA,NA,292.2,-119.0489625,34.11466239,39,Burned,2015-07-08,28.5,0
Site39,o20,NA,NA,292.2,-119.0489625,34.11466239,39,Burned,2015-08-07,29.5,0
Site40,o1,NA,NA,1058.7,-119.036436,34.1057009,40,Burned,2014-01-14,9.2,0
Site40,o2,NA,NA,1058.7,-119.036436,34.1057009,40,Burned,2014-02-13,10.2,0
Site40,o3,NA,NA,1058.7,-119.036436,34.1057009,40,Burned,2014-03-15,11.3,0
Site40,o4,NA,NA,1058.7,-119.036436,34.1057009,40,Burned,2014-04-14,12.4,0
Site40,o5,NA,NA,1058.7,-119.036436,34.1057009,40,Burned,2014-05-14,13.5,0
Site40,o6,NA,NA,1058.7,-119.036436,34.1057009,40,Burned,2014-06-13,14.5,0
Site40,o7,NA,NA,1058.7,-119.036436,34.1057009,40,Burned,2014-07-13,15.6,0
Site40,o8,NA,NA,1058.7,-119.036436,34.1057009,40,Burned,2014-08-12,16.7,0
Site40,o9,NA,NA,1058.7,-119.036436,34.1057009,40,Burned,2014-09-11,17.8,0
Site40,o10,NA,NA,1058.7,-119.036436,34.1057009,40,Burned,2014-10-11,18.8,0
Site40,o11,NA,NA,1058.7,-119.036436,34.1057009,40,Burned,2014-11-10,19.9,0
Site40,o12,NA,NA,1058.7,-119.036436,34.1057009,40,Burned,2014-12-10,21,0
Site40,o13,NA,NA,1058.7,-119.036436,34.1057009,40,Burned,2015-01-09,22,0
Site40,o14,0,0,1058.7,-119.036436,34.1057009,40,Burned,2015-02-08,23.1,19
Site40,o15,NA,NA,1058.7,-119.036436,34.1057009,40,Burned,2015-03-10,24.2,0
Site40,o16,NA,NA,1058.7,-119.036436,34.1057009,40,Burned,2015-04-09,25.2,0
Site40,o17,NA,NA,1058.7,-119.036436,34.1057009,40,Burned,2015-05-09,26.3,0
Site40,o18,NA,NA,1058.7,-119.036436,34.1057009,40,Burned,2015-06-08,27.4,0
Site40,o19,NA,NA,1058.7,-119.036436,34.1057009,40,Burned,2015-07-08,28.5,0
Site40,o20,NA,NA,1058.7,-119.036436,34.1057009,40,Burned,2015-08-07,29.5,0
Site41,o1,NA,NA,817.6,-119.0487704,34.11493159,41,Burned,2014-01-14,9.2,0
Site41,o2,NA,NA,817.6,-119.0487704,34.11493159,41,Burned,2014-02-13,10.2,0
Site41,o3,NA,NA,817.6,-119.0487704,34.11493159,41,Burned,2014-03-15,11.3,0
Site41,o4,NA,NA,817.6,-119.0487704,34.11493159,41,Burned,2014-04-14,12.4,0
Site41,o5,NA,NA,817.6,-119.0487704,34.11493159,41,Burned,2014-05-14,13.5,0
Site41,o6,NA,NA,817.6,-119.0487704,34.11493159,41,Burned,2014-06-13,14.5,0
Site41,o7,NA,NA,817.6,-119.0487704,34.11493159,41,Burned,2014-07-13,15.6,0
Site41,o8,NA,NA,817.6,-119.0487704,34.11493159,41,Burned,2014-08-12,16.7,0
Site41,o9,NA,NA,817.6,-119.0487704,34.11493159,41,Burned,2014-09-11,17.8,0
Site41,o10,NA,NA,817.6,-119.0487704,34.11493159,41,Burned,2014-10-11,18.8,0
Site41,o11,NA,NA,817.6,-119.0487704,34.11493159,41,Burned,2014-11-10,19.9,0
Site41,o12,NA,NA,817.6,-119.0487704,34.11493159,41,Burned,2014-12-10,21,0
Site41,o13,NA,NA,817.6,-119.0487704,34.11493159,41,Burned,2015-01-09,22,0
Site41,o14,0,0,817.6,-119.0487704,34.11493159,41,Burned,2015-02-08,23.1,24
Site41,o15,0,0,817.6,-119.0487704,34.11493159,41,Burned,2015-03-10,24.2,6
Site41,o16,NA,NA,817.6,-119.0487704,34.11493159,41,Burned,2015-04-09,25.2,0
Site41,o17,NA,NA,817.6,-119.0487704,34.11493159,41,Burned,2015-05-09,26.3,0
Site41,o18,NA,NA,817.6,-119.0487704,34.11493159,41,Burned,2015-06-08,27.4,0
Site41,o19,NA,NA,817.6,-119.0487704,34.11493159,41,Burned,2015-07-08,28.5,0
Site41,o20,NA,NA,817.6,-119.0487704,34.11493159,41,Burned,2015-08-07,29.5,0
Site42,o1,NA,NA,153.9,-118.9928481,34.17355877,42,Burned,2014-01-14,9.2,0
Site42,o2,NA,NA,153.9,-118.9928481,34.17355877,42,Burned,2014-02-13,10.2,0
Site42,o3,NA,NA,153.9,-118.9928481,34.17355877,42,Burned,2014-03-15,11.3,0
Site42,o4,NA,NA,153.9,-118.9928481,34.17355877,42,Burned,2014-04-14,12.4,0
Site42,o5,NA,NA,153.9,-118.9928481,34.17355877,42,Burned,2014-05-14,13.5,0
Site42,o6,NA,NA,153.9,-118.9928481,34.17355877,42,Burned,2014-06-13,14.5,0
Site42,o7,NA,NA,153.9,-118.9928481,34.17355877,42,Burned,2014-07-13,15.6,0
Site42,o8,NA,NA,153.9,-118.9928481,34.17355877,42,Burned,2014-08-12,16.7,0
Site42,o9,NA,NA,153.9,-118.9928481,34.17355877,42,Burned,2014-09-11,17.8,0
Site42,o10,NA,NA,153.9,-118.9928481,34.17355877,42,Burned,2014-10-11,18.8,0
Site42,o11,NA,NA,153.9,-118.9928481,34.17355877,42,Burned,2014-11-10,19.9,0
Site42,o12,NA,NA,153.9,-118.9928481,34.17355877,42,Burned,2014-12-10,21,0
Site42,o13,1,0,153.9,-118.9928481,34.17355877,42,Burned,2015-01-09,22,11
Site42,o14,0,0,153.9,-118.9928481,34.17355877,42,Burned,2015-02-08,23.1,30
Site42,o15,0,0,153.9,-118.9928481,34.17355877,42,Burned,2015-03-10,24.2,30
Site42,o16,0,0,153.9,-118.9928481,34.17355877,42,Burned,2015-04-09,25.2,30
Site42,o17,0,0,153.9,-118.9928481,34.17355877,42,Burned,2015-05-09,26.3,30
Site42,o18,0,0,153.9,-118.9928481,34.17355877,42,Burned,2015-06-08,27.4,30
Site42,o19,0,0,153.9,-118.9928481,34.17355877,42,Burned,2015-07-08,28.5,30
Site42,o20,0,1,153.9,-118.9928481,34.17355877,42,Burned,2015-08-07,29.5,8
Site43,o1,NA,NA,93.4,-118.9981075,34.16921737,43,Burned,2014-01-14,9.2,0
Site43,o2,NA,NA,93.4,-118.9981075,34.16921737,43,Burned,2014-02-13,10.2,0
Site43,o3,NA,NA,93.4,-118.9981075,34.16921737,43,Burned,2014-03-15,11.3,0
Site43,o4,NA,NA,93.4,-118.9981075,34.16921737,43,Burned,2014-04-14,12.4,0
Site43,o5,NA,NA,93.4,-118.9981075,34.16921737,43,Burned,2014-05-14,13.5,0
Site43,o6,NA,NA,93.4,-118.9981075,34.16921737,43,Burned,2014-06-13,14.5,0
Site43,o7,NA,NA,93.4,-118.9981075,34.16921737,43,Burned,2014-07-13,15.6,0
Site43,o8,NA,NA,93.4,-118.9981075,34.16921737,43,Burned,2014-08-12,16.7,0
Site43,o9,NA,NA,93.4,-118.9981075,34.16921737,43,Burned,2014-09-11,17.8,0
Site43,o10,NA,NA,93.4,-118.9981075,34.16921737,43,Burned,2014-10-11,18.8,0
Site43,o11,NA,NA,93.4,-118.9981075,34.16921737,43,Burned,2014-11-10,19.9,0
Site43,o12,NA,NA,93.4,-118.9981075,34.16921737,43,Burned,2014-12-10,21,0
Site43,o13,1,0,93.4,-118.9981075,34.16921737,43,Burned,2015-01-09,22,11
Site43,o14,3,1,93.4,-118.9981075,34.16921737,43,Burned,2015-02-08,23.1,30
Site43,o15,0,0,93.4,-118.9981075,34.16921737,43,Burned,2015-03-10,24.2,30
Site43,o16,0,0,93.4,-118.9981075,34.16921737,43,Burned,2015-04-09,25.2,30
Site43,o17,0,0,93.4,-118.9981075,34.16921737,43,Burned,2015-05-09,26.3,30
Site43,o18,1,0,93.4,-118.9981075,34.16921737,43,Burned,2015-06-08,27.4,30
Site43,o19,0,2,93.4,-118.9981075,34.16921737,43,Burned,2015-07-08,28.5,30
Site43,o20,1,0,93.4,-118.9981075,34.16921737,43,Burned,2015-08-07,29.5,8
Site44,o1,NA,NA,1126.5,-118.9958839,34.12477211,44,Burned,2014-01-14,9.2,0
Site44,o2,NA,NA,1126.5,-118.9958839,34.12477211,44,Burned,2014-02-13,10.2,0
Site44,o3,NA,NA,1126.5,-118.9958839,34.12477211,44,Burned,2014-03-15,11.3,0
Site44,o4,NA,NA,1126.5,-118.9958839,34.12477211,44,Burned,2014-04-14,12.4,0
Site44,o5,NA,NA,1126.5,-118.9958839,34.12477211,44,Burned,2014-05-14,13.5,0
Site44,o6,NA,NA,1126.5,-118.9958839,34.12477211,44,Burned,2014-06-13,14.5,0
Site44,o7,NA,NA,1126.5,-118.9958839,34.12477211,44,Burned,2014-07-13,15.6,0
Site44,o8,NA,NA,1126.5,-118.9958839,34.12477211,44,Burned,2014-08-12,16.7,0
Site44,o9,0,0,1126.5,-118.9958839,34.12477211,44,Burned,2014-09-11,17.8,2
Site44,o10,0,0,1126.5,-118.9958839,34.12477211,44,Burned,2014-10-11,18.8,30
Site44,o11,0,1,1126.5,-118.9958839,34.12477211,44,Burned,2014-11-10,19.9,12
Site44,o12,NA,NA,1126.5,-118.9958839,34.12477211,44,Burned,2014-12-10,21,0
Site44,o13,NA,NA,1126.5,-118.9958839,34.12477211,44,Burned,2015-01-09,22,0
Site44,o14,NA,NA,1126.5,-118.9958839,34.12477211,44,Burned,2015-02-08,23.1,0
Site44,o15,NA,NA,1126.5,-118.9958839,34.12477211,44,Burned,2015-03-10,24.2,0
Site44,o16,NA,NA,1126.5,-118.9958839,34.12477211,44,Burned,2015-04-09,25.2,0
Site44,o17,NA,NA,1126.5,-118.9958839,34.12477211,44,Burned,2015-05-09,26.3,0
Site44,o18,NA,NA,1126.5,-118.9958839,34.12477211,44,Burned,2015-06-08,27.4,0
Site44,o19,NA,NA,1126.5,-118.9958839,34.12477211,44,Burned,2015-07-08,28.5,0
Site44,o20,NA,NA,1126.5,-118.9958839,34.12477211,44,Burned,2015-08-07,29.5,0
Site45,o1,NA,NA,1608.9,-118.9958689,34.12471149,45,Burned,2014-01-14,9.2,0
Site45,o2,NA,NA,1608.9,-118.9958689,34.12471149,45,Burned,2014-02-13,10.2,0
Site45,o3,NA,NA,1608.9,-118.9958689,34.12471149,45,Burned,2014-03-15,11.3,0
Site45,o4,NA,NA,1608.9,-118.9958689,34.12471149,45,Burned,2014-04-14,12.4,0
Site45,o5,NA,NA,1608.9,-118.9958689,34.12471149,45,Burned,2014-05-14,13.5,0
Site45,o6,NA,NA,1608.9,-118.9958689,34.12471149,45,Burned,2014-06-13,14.5,0
Site45,o7,NA,NA,1608.9,-118.9958689,34.12471149,45,Burned,2014-07-13,15.6,0
Site45,o8,NA,NA,1608.9,-118.9958689,34.12471149,45,Burned,2014-08-12,16.7,0
Site45,o9,0,0,1608.9,-118.9958689,34.12471149,45,Burned,2014-09-11,17.8,2
Site45,o10,0,0,1608.9,-118.9958689,34.12471149,45,Burned,2014-10-11,18.8,30
Site45,o11,0,0,1608.9,-118.9958689,34.12471149,45,Burned,2014-11-10,19.9,30
Site45,o12,0,0,1608.9,-118.9958689,34.12471149,45,Burned,2014-12-10,21,30
Site45,o13,0,0,1608.9,-118.9958689,34.12471149,45,Burned,2015-01-09,22,30
Site45,o14,0,0,1608.9,-118.9958689,34.12471149,45,Burned,2015-02-08,23.1,30
Site45,o15,0,0,1608.9,-118.9958689,34.12471149,45,Burned,2015-03-10,24.2,30
Site45,o16,0,0,1608.9,-118.9958689,34.12471149,45,Burned,2015-04-09,25.2,24
Site45,o17,NA,NA,1608.9,-118.9958689,34.12471149,45,Burned,2015-05-09,26.3,0
Site45,o18,NA,NA,1608.9,-118.9958689,34.12471149,45,Burned,2015-06-08,27.4,0
Site45,o19,NA,NA,1608.9,-118.9958689,34.12471149,45,Burned,2015-07-08,28.5,0
Site45,o20,NA,NA,1608.9,-118.9958689,34.12471149,45,Burned,2015-08-07,29.5,0
Site46,o1,NA,NA,558.4,-119.0301062,34.10567498,46,Burned,2014-01-14,9.2,0
Site46,o2,NA,NA,558.4,-119.0301062,34.10567498,46,Burned,2014-02-13,10.2,0
Site46,o3,NA,NA,558.4,-119.0301062,34.10567498,46,Burned,2014-03-15,11.3,0
Site46,o4,NA,NA,558.4,-119.0301062,34.10567498,46,Burned,2014-04-14,12.4,0
Site46,o5,NA,NA,558.4,-119.0301062,34.10567498,46,Burned,2014-05-14,13.5,0
Site46,o6,NA,NA,558.4,-119.0301062,34.10567498,46,Burned,2014-06-13,14.5,0
Site46,o7,NA,NA,558.4,-119.0301062,34.10567498,46,Burned,2014-07-13,15.6,0
Site46,o8,NA,NA,558.4,-119.0301062,34.10567498,46,Burned,2014-08-12,16.7,0
Site46,o9,NA,NA,558.4,-119.0301062,34.10567498,46,Burned,2014-09-11,17.8,0
Site46,o10,NA,NA,558.4,-119.0301062,34.10567498,46,Burned,2014-10-11,18.8,0
Site46,o11,NA,NA,558.4,-119.0301062,34.10567498,46,Burned,2014-11-10,19.9,0
Site46,o12,0,0,558.4,-119.0301062,34.10567498,46,Burned,2014-12-10,21,18
Site46,o13,0,0,558.4,-119.0301062,34.10567498,46,Burned,2015-01-09,22,30
Site46,o14,0,0,558.4,-119.0301062,34.10567498,46,Burned,2015-02-08,23.1,30
Site46,o15,0,0,558.4,-119.0301062,34.10567498,46,Burned,2015-03-10,24.2,30
Site46,o16,0,0,558.4,-119.0301062,34.10567498,46,Burned,2015-04-09,25.2,30
Site46,o17,0,0,558.4,-119.0301062,34.10567498,46,Burned,2015-05-09,26.3,30
Site46,o18,0,0,558.4,-119.0301062,34.10567498,46,Burned,2015-06-08,27.4,15
Site46,o19,NA,NA,558.4,-119.0301062,34.10567498,46,Burned,2015-07-08,28.5,0
Site46,o20,NA,NA,558.4,-119.0301062,34.10567498,46,Burned,2015-08-07,29.5,0
Site47,o1,NA,NA,120.3,-119.029927,34.10516399,47,Burned,2014-01-14,9.2,0
Site47,o2,NA,NA,120.3,-119.029927,34.10516399,47,Burned,2014-02-13,10.2,0
Site47,o3,NA,NA,120.3,-119.029927,34.10516399,47,Burned,2014-03-15,11.3,0
Site47,o4,NA,NA,120.3,-119.029927,34.10516399,47,Burned,2014-04-14,12.4,0
Site47,o5,NA,NA,120.3,-119.029927,34.10516399,47,Burned,2014-05-14,13.5,0
Site47,o6,NA,NA,120.3,-119.029927,34.10516399,47,Burned,2014-06-13,14.5,0
Site47,o7,NA,NA,120.3,-119.029927,34.10516399,47,Burned,2014-07-13,15.6,0
Site47,o8,NA,NA,120.3,-119.029927,34.10516399,47,Burned,2014-08-12,16.7,0
Site47,o9,NA,NA,120.3,-119.029927,34.10516399,47,Burned,2014-09-11,17.8,0
Site47,o10,NA,NA,120.3,-119.029927,34.10516399,47,Burned,2014-10-11,18.8,0
Site47,o11,NA,NA,120.3,-119.029927,34.10516399,47,Burned,2014-11-10,19.9,0
Site47,o12,0,0,120.3,-119.029927,34.10516399,47,Burned,2014-12-10,21,16
Site47,o13,0,0,120.3,-119.029927,34.10516399,47,Burned,2015-01-09,22,30
Site47,o14,0,0,120.3,-119.029927,34.10516399,47,Burned,2015-02-08,23.1,30
Site47,o15,0,0,120.3,-119.029927,34.10516399,47,Burned,2015-03-10,24.2,30
Site47,o16,0,0,120.3,-119.029927,34.10516399,47,Burned,2015-04-09,25.2,30
Site47,o17,0,0,120.3,-119.029927,34.10516399,47,Burned,2015-05-09,26.3,30
Site47,o18,0,2,120.3,-119.029927,34.10516399,47,Burned,2015-06-08,27.4,30
Site47,o19,0,0,120.3,-119.029927,34.10516399,47,Burned,2015-07-08,28.5,11
Site47,o20,NA,NA,120.3,-119.029927,34.10516399,47,Burned,2015-08-07,29.5,0
Site48,o1,NA,NA,1699.9,-119.029927,34.10516399,48,Small Patch,2014-01-14,9.2,0
Site48,o2,NA,NA,1699.9,-119.029927,34.10516399,48,Small Patch,2014-02-13,10.2,0
Site48,o3,NA,NA,1699.9,-119.029927,34.10516399,48,Small Patch,2014-03-15,11.3,0
Site48,o4,NA,NA,1699.9,-119.029927,34.10516399,48,Small Patch,2014-04-14,12.4,0
Site48,o5,NA,NA,1699.9,-119.029927,34.10516399,48,Small Patch,2014-05-14,13.5,0
Site48,o6,0,0,1699.9,-119.029927,34.10516399,48,Small Patch,2014-06-13,14.5,23
Site48,o7,0,0,1699.9,-119.029927,34.10516399,48,Small Patch,2014-07-13,15.6,30
Site48,o8,0,0,1699.9,-119.029927,34.10516399,48,Small Patch,2014-08-12,16.7,30
Site48,o9,0,0,1699.9,-119.029927,34.10516399,48,Small Patch,2014-09-11,17.8,30
Site48,o10,0,0,1699.9,-119.029927,34.10516399,48,Small Patch,2014-10-11,18.8,30
Site48,o11,0,0,1699.9,-119.029927,34.10516399,48,Small Patch,2014-11-10,19.9,19
Site48,o12,NA,NA,1699.9,-119.029927,34.10516399,48,Small Patch,2014-12-10,21,0
Site48,o13,NA,NA,1699.9,-119.029927,34.10516399,48,Small Patch,2015-01-09,22,0
Site48,o14,NA,NA,1699.9,-119.029927,34.10516399,48,Small Patch,2015-02-08,23.1,0
Site48,o15,NA,NA,1699.9,-119.029927,34.10516399,48,Small Patch,2015-03-10,24.2,0
Site48,o16,NA,NA,1699.9,-119.029927,34.10516399,48,Small Patch,2015-04-09,25.2,0
Site48,o17,NA,NA,1699.9,-119.029927,34.10516399,48,Small Patch,2015-05-09,26.3,0
Site48,o18,NA,NA,1699.9,-119.029927,34.10516399,48,Small Patch,2015-06-08,27.4,0
Site48,o19,NA,NA,1699.9,-119.029927,34.10516399,48,Small Patch,2015-07-08,28.5,0
